"country","question","answer","National results","raw_count"
"Russia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Neither agree nor disagree","0.24402689625239002","471"
"Russia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat disagree","0.17732713663607275","315"
"Russia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly disagree","5.8787339724021524E-2","116"
"Russia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Don't know/Refused","7.3526944577811365E-2","134"
"Russia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Total","1","1840"
"Rwanda","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly agree","0.81838648995475338","693"
"Rwanda","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat agree","0.11701165084636581","98"
"Rwanda","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Neither agree nor disagree","8.7600262991954381E-3","7"
"Rwanda","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat disagree","9.8374377850023419E-3","10"
"Rwanda","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly disagree","6.5431806869512433E-3","5"
"Rwanda","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Don't know/Refused","3.9461214427732712E-2","27"
"Rwanda","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Total","1","840"
"Saudi Arabia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly agree","0.69951496932657253","631"
"Saudi Arabia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat agree","0.14559219223937922","153"
"Saudi Arabia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Neither agree nor disagree","0.12425655142552663","122"
"Saudi Arabia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat disagree","2.1843096611223335E-2","33"
"Saudi Arabia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly disagree","5.4866151059375064E-3","8"
"Saudi Arabia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Don't know/Refused","3.30657529136014E-3","4"
"Saudi Arabia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Total","1","951"
"Senegal","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly agree","0.61070816645048853","512"
"Senegal","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat agree","0.12294011272807047","112"
"Senegal","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Neither agree nor disagree","7.5986738621882668E-2","72"
"Senegal","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat disagree","0.10052012376262848","86"
"Senegal","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly disagree","4.6896021976716169E-2","36"
"Senegal","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Don't know/Refused","4.2948836460213434E-2","37"
"Senegal","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Total","1","855"
"Serbia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly agree","0.47207582442920598","482"
"Serbia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat agree","0.1874858122334766","174"
"Serbia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Neither agree nor disagree","0.18668261307976142","183"
"Serbia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat disagree","5.3033858902317467E-2","43"
"Serbia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly disagree","3.9296605215345497E-2","35"
"Serbia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Don't know/Refused","6.1425286139895591E-2","51"
"Serbia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Total","1","968"
"Sierra Leone","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly agree","0.83721711566668489","758"
"Sierra Leone","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat agree","9.0378967015110293E-2","87"
"Sierra Leone","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Neither agree nor disagree","1.3407918815031608E-2","13"
"Sierra Leone","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat disagree","1.636106154564608E-2","20"
"Sierra Leone","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly disagree","2.289148605097345E-2","18"
"Sierra Leone","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Don't know/Refused","1.9743450906554761E-2","14"
"Sierra Leone","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Total","1","910"
"Singapore","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly agree","0.46722747618416788","368"
"Singapore","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat agree","0.29469263831292647","269"
"Singapore","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Neither agree nor disagree","0.17887408962949267","169"
"Singapore","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat disagree","2.3979851376431174E-2","18"
"Singapore","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly disagree","6.4766286830434871E-3","6"
"Singapore","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Don't know/Refused","2.8749315813939792E-2","16"
"Singapore","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Total","1","846"
"Slovakia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly agree","0.56446973315844862","526"
"Slovakia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat agree","0.16800433054447847","133"
"Slovakia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Neither agree nor disagree","0.15350887841457966","133"
"Slovakia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat disagree","4.4704233998416838E-2","35"
"Slovakia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly disagree","1.9177369521980792E-2","14"
"Slovakia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Don't know/Refused","5.0135454362096897E-2","47"
"Slovakia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Total","1","888"
"Slovenia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly agree","0.38989451158259331","370"
"Slovenia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat agree","0.31272711512453039","279"
"Slovenia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Neither agree nor disagree","0.16879435754028865","144"
"Slovenia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat disagree","8.5673378633884856E-2","73"
"Slovenia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly disagree","3.7186166697302625E-2","34"
"Slovenia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Don't know/Refused","5.7244704214011143E-3","6"
"Slovenia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Total","1","906"
"South Africa","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly agree","0.68271254761480382","281"
"South Africa","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat agree","0.14048623836386848","62"
"South Africa","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Neither agree nor disagree","5.8156239201213156E-2","27"
"South Africa","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat disagree","5.258777807606952E-2","23"
"South Africa","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly disagree","3.7305847531289217E-2","14"
"South Africa","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Don't know/Refused","2.8751349212755573E-2","16"
"South Africa","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Total","1","423"
"South Korea","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly agree","0.15929774729560081","162"
"South Korea","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat agree","0.32725103278137491","295"
"South Korea","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Neither agree nor disagree","0.36547801814402286","297"
"South Korea","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat disagree","6.8969112960726567E-2","55"
"South Korea","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly disagree","9.9091149436833573E-3","6"
"South Korea","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Don't know/Refused","6.9094973874595095E-2","68"
"South Korea","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Total","1","883"
"Spain","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly agree","0.60173385009488634","637"
"Spain","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat agree","0.19474209252591212","178"
"Spain","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Neither agree nor disagree","0.12280440827498165","114"
"Spain","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat disagree","4.5497281871948535E-2","35"
"Spain","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly disagree","2.4892740104244387E-2","19"
"Spain","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Don't know/Refused","1.0329627128028146E-2","5"
"Spain","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Total","1","988"
"Sri Lanka","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly agree","0.56902057573254539","552"
"Sri Lanka","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat agree","0.29579762069814453","285"
"Sri Lanka","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Neither agree nor disagree","4.1620088099751769E-2","40"
"Sri Lanka","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat disagree","6.0617024603698874E-2","59"
"Sri Lanka","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly disagree","9.8452018753957034E-3","10"
"Sri Lanka","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Don't know/Refused","2.3099488990461551E-2","21"
"Sri Lanka","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Total","1","967"
"Eswatini","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly agree","0.57948609876668788","520"
"Eswatini","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat agree","0.17631578633208439","165"
"Eswatini","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Neither agree nor disagree","0.1085058611093571","99"
"Eswatini","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat disagree","6.3003273195316262E-2","59"
"Eswatini","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly disagree","3.7918147302908524E-2","36"
"Eswatini","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Don't know/Refused","3.4770833293644235E-2","35"
"Eswatini","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Total","1","914"
"Sweden","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly agree","0.36432685093394829","397"
"Sweden","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat agree","0.33416664832425935","317"
"Sweden","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Neither agree nor disagree","0.15907043243537577","145"
"Sweden","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat disagree","9.2854993386216153E-2","85"
"Sweden","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly disagree","2.9889529245598935E-2","22"
"Sweden","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Don't know/Refused","1.9691545674599211E-2","17"
"Sweden","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Total","1","983"
"Switzerland","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly agree","0.22722236031936999","227"
"Switzerland","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat agree","0.29923256008600674","268"
"Switzerland","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Neither agree nor disagree","0.23592289617002218","218"
"Switzerland","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat disagree","0.17680447187339163","171"
"Switzerland","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly disagree","3.8634016730031792E-2","43"
"Switzerland","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Don't know/Refused","2.2183694821178709E-2","26"
"Switzerland","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Total","1","953"
"Taiwan","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly agree","0.21814540489743847","212"
"Taiwan","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat agree","0.34789659619944258","323"
"Taiwan","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Neither agree nor disagree","0.24618000147155952","252"
"Taiwan","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat disagree","0.15729031921424627","171"
"Taiwan","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly disagree","1.3042879189502466E-2","17"
"Taiwan","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Don't know/Refused","1.7444799027810851E-2","17"
"Taiwan","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Total","1","992"
"Tajikistan","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly agree","0.83868081865949151","778"
"Tajikistan","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat agree","7.4574799069052219E-2","63"
"Tajikistan","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Neither agree nor disagree","5.2460667204774693E-2","45"
"Tajikistan","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat disagree","4.7698291968032531E-3","9"
"Tajikistan","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly disagree","4.1570534658096825E-3","3"
"Tajikistan","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Don't know/Refused","2.5356832404069274E-2","25"
"Tajikistan","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Total","1","923"
"Tanzania","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly agree","0.84938200856414392","795"
"Tanzania","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat agree","0.10594284720640294","100"
"Tanzania","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Neither agree nor disagree","1.5188486085816631E-2","16"
"Tanzania","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat disagree","1.6092045733375526E-2","12"
"Tanzania","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly disagree","6.841094171005588E-3","5"
"Tanzania","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Don't know/Refused","6.5535182392537335E-3","8"
"Tanzania","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Total","1","936"
"Thailand","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly agree","0.76017765813173011","611"
"Thailand","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat agree","0.16562285224735165","116"
"Thailand","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Neither agree nor disagree","3.5309831114583336E-2","24"
"Thailand","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat disagree","2.1656379175094234E-2","15"
"Thailand","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly disagree","8.3860658597885423E-3","7"
"Thailand","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Don't know/Refused","8.8472134714494312E-3","8"
"Thailand","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Total","1","781"
"The Gambia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly agree","0.8243943737291376","674"
"The Gambia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat agree","5.0626699701904879E-2","47"
"The Gambia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Neither agree nor disagree","2.5964200572511375E-2","24"
"The Gambia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat disagree","2.489000307548387E-2","19"
"The Gambia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly disagree","2.2938959873976313E-2","23"
"The Gambia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Don't know/Refused","5.1185763046988145E-2","39"
"The Gambia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Total","1","826"
"Togo","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly agree","0.33425802126438825","303"
"Togo","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat agree","0.17739903291292497","138"
"Togo","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Neither agree nor disagree","0.10911936126307932","84"
"Togo","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat disagree","0.14674530094164592","123"
"Togo","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly disagree","0.1033577965713299","80"
"Togo","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Don't know/Refused","0.12912048704662799","92"
"Togo","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Total","1","820"
"Tunisia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly agree","0.58427905945659753","534"
"Tunisia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat agree","0.18825919897854951","168"
"Tunisia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Neither agree nor disagree","0.13444080326920468","117"
"Tunisia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat disagree","3.489247465223895E-2","31"
"Tunisia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly disagree","1.5716633484982999E-2","11"
"Tunisia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Don't know/Refused","4.2411830158427394E-2","36"
"Tunisia","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Total","1","897"
"Turkey","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly agree","0.60654824023113885","520"
"Turkey","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat agree","0.2113810765990474","186"
"Turkey","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Neither agree nor disagree","8.3973959910888463E-2","92"
"Turkey","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat disagree","4.4726553161910182E-2","44"
"Turkey","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly disagree","1.4182899458949537E-2","14"
"Turkey","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Don't know/Refused","3.9187270638065506E-2","31"
"Turkey","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Total","1","887"
"Turkmenistan","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Strongly agree","0.83761746298656181","747"
"Turkmenistan","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat agree","1.9680062588675863E-2","17"
"Turkmenistan","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Neither agree nor disagree","3.9745886211084262E-2","32"
"Turkmenistan","Q25 Do you strongly or somewhat agree, strongly or somewhat disagree or neither agree nor disagree with the following statement? Vaccines are safe.","Somewhat disagree","2.9966799634084999E-2","23"
